user-name,comment-date,content,评价
slq2005001,2021年3月8日,刷吗进去挺方便,1
qEQ641883803,2021年2月16日,真的挺好的，不错夏天有机会一定再去看看,1
巩丫儿,2020年10月25日,一大早差不多九点就到了，感觉很荒凉，商业街基本都关门了就挨着入口那还有几家，不用搭电瓶车溜达着一会儿就到景区入口，买票进去以后走到搭电梯那被园艺的大姐告知电梯关了，滑道也关了，得从出口路线走到游船或者索道那，...,0
DqQ150561719,2021年2月21日,真心不推荐来。什么啊。唯一一个节目。还是一个八分钟的投影视频。没有解说。看的观众云里雾里的！不推荐,0
omt406003558,2021年3月7日,特别棒冰灯,1
anniejiao,2021年3月7日,不错,1
匿名用户,2021年2月28日,冰灯少 马马虎虎 不好停车 太多人了 一趟下来觉得那么回事,0
YYQ380,2021年2月17日,简直就是骗钱的。冰灯特别差还比不上哈尔滨大街上的。停车场进不来出不去。堵车堵了一小时都不动。这还要100块？简直了。特别差！,0
桔觅,2021年2月13日,下午去的时候还没黑天 所以不明显 夜幕降临的时候 灯光还可以 冰灯也不错 就是感觉项目很少 有点失望,1
_qqths1409365472,2021年2月18日,"停车免费，不要相信路边停车的，摆渡车单程10快，5分钟，走路1公里，自己看情况

看灯，其他景点好像没开放",1
JbK168363654,2021年2月15日,孩子很开心！！,1
Uxd267426382,2021年2月18日,我觉得一定要每年修一下冰滑梯让孩子们观赏游玩之后尽情玩耍。孩子们四处找可以滑冰的地方，也不安全,1
FLN395627633,2021年3月3日,很好看，还赶上下雪了！虽然有点冷，但是太美了！,1
RAD989849438,2021年2月2日,充分体现东奥会表现还是很不错的,1
一帆“沣”顺,2021年2月17日,漂亮,1
zgm_tg,2021年2月19日,还行吧 就是雕塑少了点 与往年雷同的多 希望有更多样式的雕塑 可以像哈尔滨多学习,1
he12345he00000,2021年3月1日,冰灯开始出现融化，山体光影秀不错,1
CXp952687453,2021年2月28日,今年的特别小而且也没意思，就有些灯,1
bYR824240172,2021年3月4日,挺好的,1
IVi134685291,2021年3月1日,过年冰灯傍晚去的，人太多了，应该早去,1
轩洋宝贝2009,2021年2月28日,不错哦带孩子去的哦。人不多哦！冰有些化了,1
明白世界糊涂生存,2021年2月26日,冰滑梯不能用，二，十年前去过幸福满满，在去无味了,0
pvz255222492,2021年2月16日,"体验太糟糕了，人多，堵车
最后两公里走了一个小时，走的时候停车场非要交现金20，难怪那么堵",0
啊啊啊啊啊雨825,2021年2月28日,啥也没有，都不开放，很失望不值得,0
匿名用户,2021年2月14日,一般，不值门票钱，灯光秀做的很没有创意，冰雕还可以，数量比较少，略坑,0
rose307460673,2021年3月1日,只有冰灯开放了，其他都没有开放,0
轩洋宝贝2009,2021年2月28日,还凑吧人不是很多，带孩子一起去的,1
祖祖辈,2021年2月23日,都快化了咋整就适合开车去，差点走着回家,0
FLN395627633,2021年3月3日,很美很美,1
lHe240852894,2021年2月14日,什么都没有，进门到参观完唯一的景点水晶洞，只需20分钟。白天什么都没有，晚上据说才有灯。谁能等。,0
初春的露水,2021年3月1日,冰灯很不错,1
Qva166918811,2021年2月28日,啥也没有，太不值了。哪也去不了???,0
he12345he00000,2021年3月1日,不错,1
Ben805012,2021年2月21日,冰灯一般没啥意思价钱贵后面的景点也都没有开,0
匿名用户,2021年2月25日,真的很一般，不值。。真的很不值。。,0
zhaoying806,2021年2月19日,每年都会去孩子喜欢。京郊溜娃的好地方。,1
匿名用户,2021年2月17日,这个冰灯有点坑，别的地方不开放，半小时就玩完了，还没路上时间长。,0
匿名用户,2021年2月19日,还可以吧，第二次去了，没有第一次好玩，也因为疫情原因。，玩的不痛快,0
HlC380343641,2021年2月23日,太失望了，失败的一次出行。冰灯化成水了,0
zgm_tg,2021年2月19日,冰雕不够多 半小时看完 不过瘾 希望明年更多 雕塑更多样,0
HlC380343641,2021年2月23日,失望的一次旅行，冰灯都化成水了,0
倾城夏微热Nancy,2021年2月17日,"太差了，太坑爹了
开车两个多小时。进去十分钟没去的千万别去了太不值得跑一趟。",0
匿名用户,2021年2月27日,美极了！！,1
匿名用户,2021年2月27日,美极了！！,1
Ben805012,2021年2月21日,冰灯很小一个地方，一般般，门票不值这个钱,0
ukk97081563,2021年2月21日,人太多了，看照片挺好看的，到了现场没啥感觉,0
匿名用户,2020年12月6日,"《不虚此行》
今年十一不一般，
观祖国大好河山。
推荐延庆龙庆峡，
真是值得爬一爬。
有山有水有松鼠，
有吃有喝有感触。
轻舟已过万重山，
身临其境不简单。
朋友圈里看一看，
感受不到受局限。
不如亲自见一见，
神造万物奇惊叹！",1
珠圆玉润0314,2021年2月20日,太差劲了，一点也不好，冰都化了，不值,0
苗陈氏,2021年2月19日,还可以，就是走很多路才能到，进出人流不能分开，还挺挤的,1
小吃鬼鬼,2021年2月17日,值得一去，景点很棒，提前预约门票，进出停车场很费劲,1
jyF966351824,2021年2月18日,应该有一些表演，现场版演出会什么的歌曲舞蹈大秧歌等,1
忆夏xx,2021年2月25日,值得一看很好,1
wfi514564751,2021年2月21日,好可以吧。就是人太多了。天气也太冷了！,1
匿名用户,2021年2月19日,人太多了 人挤人的 走马观花的看了看,0
树熟小芒果,2021年2月17日,冰雕不多，也算是见识了。外面的灯树比较好看,0
匿名用户,2021年2月19日,一般吧。有点小，晚上可能还有意思点,0
vQy150840222,2021年2月18日,完玩可以，但是开车的去的要注意，停车场一个小时都出不来,1
匿名用户,2021年2月19日,真的很一般，车程1.5，逛一小时。,0
Dlm191667870,2021年2月20日,每年都如此，就是领孩子看看，山上投影停好的,1
zRU739599004,2021年2月18日,没有之前好玩了，冰灯也少了，不过景色不错很美,1
zhaomengmeng5125,2021年2月19日,简直太一般，门票还老贵，不会再去了,0
OSJ94341340,2021年2月12日,女生比较喜欢这种，晚上五点以后才有灯光亮起来，很浪漫的感觉,1
RNT694906741,2021年2月24日,不错?,1
RNT694906741,2021年2月24日,不错?,1
MfY122329483,2021年2月14日,景区太一般，冰灯也就那么回事，总之就是一般,0
匿名用户,2021年2月22日,前年的猪去年的鼠都在，今年牛年你懂的,0
caw248608652,2021年2月16日,冰块搭了几个破房子，实在太坑。连照片都都懒得拍一张,0
LUp375709768,2021年2月16日,冰灯很好看，周边交通不方便，希望增加公交车次。,1
四眼田鸡1,2021年2月18日,太一般了哈！太贵啦！坐摆渡车还要钱啊！,0
zorro1666,2021年2月15日,太没意思了，从停车场到景区再回停车场用时不到一小时,0
Eva55555,2021年2月16日,一个字 就是贵  不值 设备老旧破烂 小,0
Qoi277696833,2021年2月15日,人特别多，排队停车排了一个多小时，现场管理混乱。,0
gallowses,2021年2月18日,太冷了，没有等到灯光秀，电梯都没有开……,0
fGO458088550,2021年2月19日,啥****都没有！！！还嫌弃我字数不够,0
hrx100200,2021年2月12日,太差了，比每年差的不是一点，如果还没去的还是别去了，太坑人了，去了也就看个寂寞，去了准后悔！,0
RBH612100768,2021年2月15日,凑乎吧，过年人太多了。景点不大，门票相对贵，不值,0
fGO458088550,2021年2月19日,鸡毛没有，还死贵，不值千万不要去,0
Zot835760583,2021年2月16日,不错不错，能在北京看到冰灯，知足了,1
老温963,2021年2月17日,还可以吧花灯比较好看冰灯少了点,1
匿名用户,2021年2月19日,一般般吧！挺冷的，建议多穿点。,1
MfY122329483,2021年2月14日,冰灯确实不错，其他的就真的没什么了,1
度尚将军8,2021年2月19日,垃圾，下午来的。出去晚上就进不去了,0
空城小巷一角阳光,2021年2月13日,没啥看的，人巨多，走半天山路，就一个棚子里有几块冰,0
Fpl718963610,2021年2月14日,太坑，无法值回票价。不推荐。冰灯太少了，没劲。,0
匿名用户,2021年2月16日,不值这个钱 太小了  实在太小 也老旧,0
majf03,2021年2月14日,冰雕还算精致，景区不大，不过也不容易，,1
匿名用户,2021年2月16日,这个门票有点贵了 去一次就不会再去的地方,0
fGO458088550,2021年2月19日,不要去啊，什么破地方啊，啥啥都没有,0
gdM187956669,2021年2月18日,冰灯很好看，晚上去最好看，值得一去,1
lHe240852894,2021年2月14日,景区啥也没有(>n<)摆渡车还一张十块钱，坑。,0
djbahcyybz830719,2021年2月13日,挺漂亮的，一部分冰灯一部分花灯，孩子看个新鲜。,1
RRd195969335,2021年1月31日,冷清，大部分不开放，还敢收100，破冰灯,0
匿名用户,2021年2月17日,北京周边很满意的一次花灯观赏,1
Fpl718963610,2021年2月14日,冰灯太少 无法值回票价。差评。完全不推荐。,0
匿名用户,2021年2月3日,冰灯跟以前机乎一样，龙梯和百花洞都不开，冰灯也就几个3个小场在，外场灯布还是以前的，血亏。,0
fGO458088550,2021年2月19日,太差了，不要去，不划算，，，，，，，，，，,0
pwq862337224,2021年2月16日,没什么可去的，路程两个半小时，游览半小时,0
fGO458088550,2021年2月19日,千万不要来，千万不要来，来了也白来,0
MkU796013139,2021年1月29日,好玩的地方。真的很好看,1
匿名用户,2021年2月16日,完全骗人的，太敷衍了，极力推荐不要去，不要去！,0
RRd195969335,2021年1月31日,千万别去，坑人的，10块钱的水平,0
noG621506012,2021年2月12日,太差了，非常的差，没来的也不要来了，买了的票也快退了吧！太不值了,0
hcisy,2021年2月12日,太不值了，冰灯和鬼屋一样，其他项目都不开,0
GOB238354732,2021年2月15日,很好，不错，景色很美,1
Fpl718963610,2021年2月14日,我就这么说吧，谁来谁别想过好年,0
dfd307756007,2021年2月13日,还算不错吧136648冬天有个底还算不错了,1
匿名用户,2021年2月12日,?100块钱看了个寂寞～太难了,0
ZkH301390495,2021年2月14日,灯光属实很美,1
吃播京京,2021年2月8日,一般一般一般一，冰灯区很小，一定要晚上来。。,0
持久战2009,2021年2月6日,很不错，带孩子去的，孩子玩的很开心?,1
匿名用户,2021年2月10日,棒棒哒支持，,1
小熊快起床,2021年2月7日,200块钱看了个寂寞 啥也没有 龙也没开..,0
dUm457076510,2021年2月1日,很舒服，十一去的，进入山里还是有些微凉，建议还是带个褂子,1
hYw864221720,2021年1月31日,地方不大，总体感觉一般，不值这票钱。,0
RAD989849438,2021年2月2日,总体还好吧突出了2022冬运会的特点,1
dUm457076510,2021年2月1日,景色宜人，风景优美,1
少吃多动5,2021年1月29日,非要什么非要什么让说15个字 好麻烦让说15个字 好麻烦 里八嗦,0
爱笑女孩儿939,2020年10月4日,"自驾2小时延庆郊区游玩，停车费用20不限时
分享一下延庆龙庆峡景点，很大，整体不错，空气清新，门票40元，唯十三个景点需要另付费，缆车50，划船100，平均也就半小时，个人觉得没必要，不划算，但是不差钱儿的，可以体验体验..",0
单曲循环百听不厌,2021年1月20日,量特别少，味道还不错，希望下次多给点,0
吃神0707,2021年1月14日,去过好几次了，疫情时间去散散心,1
iNe123454985,2021年1月9日,好看,1
匿名用户,2021年1月7日,冰灯只要举办就会去，像庙会一样！,1
qihuijuan,2020年11月6日,十月份以后去，最好穿上棉服，好冷的。风景不错，大家可以去看看。最佳时间应该是七八月份，避暑的胜地啊！美团购票不需要排队哦，直接进去就可以。十月份以后去，最好穿上棉服，好冷的。风景不错，大家可以去看看。最佳时间应该是七八月... ,1
安妮安妮鸭,2021年1月4日,智商税老铁们！！！！！！！！！,0
安妮安妮鸭,2021年1月1日,为了蹦极去的 结果没开哈哈哈 应该提前告示一下,1
MyLilf,2020年8月10日,攻略很多人都写了呢，大致发一下费用吧～停车费20元，不限时间，进停车场就直接收啦。进了停车场还没准备下车就有农家院的来接人了，按个人要求是农家院吃饭～吃饭的话他直接送你去大门口，不用做观光车。不吃农家院的话，就自己买观光...,1
xun232779017,2020年12月27日,挺好的，孩子玩的比较高兴,1
PFw906987484,2020年10月9日,设施很全，不愿意爬山或者多走的，可以来玩玩，很适合亲子和老人，不过就是里边消费的项目不少，游船，滑倒，缆车等。,1
ce511jp,2020年12月20日,非常不错(*?′ts`?)?，还会去,1
ce511jp,2020年12月20日,非常不错(*?′ts`?)?，还会去,1
zqw752000,2020年12月15日,风景优美，媲美桂林山水！山峰奇伟，值得一看。,1
renyou1115,2020年8月30日,"风景美丽 做了游轮 100一位 1.2米以下儿童免票 中间有一个码头可以停靠 岛上有手划船和滑索 不敢体验 没有下船 结果工作人员要去卫生间 乘客船上等了近半小时 船上无遮阳篷 体验不太好 
下山做了轨道滑车 30一位 ...",1
zqw752000,2020年12月15日,风景不错，媲美桂林山水！值得一看。,1
向上人生oo,2020年12月13日,还是不错的 和朋友孩子一起坐船 然后坐索道,1
老李大治,2020年10月2日,二零二零年十月二日我们一行四人来到龙庆峡，先乘坐游船观光并从金刚寺码头上岸游玩至月亮湾码头乘船离开，再乘坐索道游玩。沿途的景色非常漂亮，我们还会再来游玩的。,1
妮妮,2020年8月15日,龙庆峡孩子冬天去看过冰灯，夏天没有去过，这次疫情暑假没有带孩子坐飞机和火车去外地玩，就在郊区玩玩。想起来龙庆峡了，带孩子坐了游船，坐了缆车，缆车很漂亮，五彩缤纷的，是小的缆车，我和孩子一车，老公一车。下了缆车我们去坐了索...,1
MrG533838159,2020年12月14日,玩得不亦乐乎，开心极啦,1
lx_zc,2020年12月13日,不错,1
lx_zc,2020年12月13日,不错,1
lx_zc,2020年12月13日,不错,1
lx_zc,2020年12月13日,不错,1
jIP428073190,2020年10月10日,还可以，景色不错，就是那天风大，有点冷，100元的游船个人觉得贵了点，游船也没什么景点，没解说！,1
小薯条y,2020年11月5日,什么都没得玩、游船很贵、建议不要去。什么意思都没有、此生都不会再去了,0
xVL600112746,2020年12月6日,一般般，价格偏贵，环境保护一般，楼梯破旧,0
殇城125,2020年10月16日,不错下次继续把另一山头转完。哈哈,1
vBv492256620,2020年8月21日,坑爹啊！！！设施一般！往死里宰人！！！门票成人40一位！停车场小车20一辆！停车场距离买票大门口还要走好远！沿途也没啥玩的。进了景区要想再往里面深入，必须坐船！必须坐船！高于1.2米的都是100往返！说是小漓江，其实和漓...,0
RbV783884853,2020年12月3日,还行，没地儿去的时候可以转一圈儿,1
topa1379,2020年8月27日,对于懒人而言这地方简直是天堂 推荐项目蹦极 游船 划船 滑道 蹦极260 会问你要不要拍照 拒绝nonono 拍的简直我**.... 速降 我建议去雁西湖 这个太慢了 游船来反100元 划船可以3个人 一个船100下午4...,1
匿名用户,2020年10月15日,五一去的，感觉还可以，推荐附近的自驾去，反正用不了一天就能回来,1
_qqvt21437637215,2020年12月1日,还好吧，跟同事一起去的，。，，，，,1
rEz837368346,2020年11月27日,说走就走的旅行，夜里观灯的好去处,1
hdd841227,2020年11月15日,建议不要让带宠物进景区，我家孩子被游客带进去的小狗给抓伤了！这样太不安全了！,0
pAm4019685,2020年9月27日,风景还可以，都要荒废了。没有多少人，价格方面特别不值，做个小船来回一百块，没多长时间就转完了。我觉得不值得推荐。最多也就是半天行程，没啥意思,1
hhY348677273,2020年11月24日,很酷。跳了一次蹦极，这辈子都得记住这个地方,1
匿名用户,2020年8月15日,夏天的龙庆峡没有冬天的龙庆峡冰灯有名气，但是这里夏天的景色也是超美的，坐着游船看四周的绿树青山，格外凉爽！下了有游船直接坐五彩缆车，拍照超漂亮！下了缆车去玩了索道，完美的一天！推荐大家去玩玩！,1
jTA577848291,2020年10月3日,到顶了，比青龙峡好玩,1
florazf1213,2020年11月22日,挺好的，值得去，夏天很凉快,1
Vhb877251209,2020年7月13日,带孩子老人休闲游很不错，不是很累，到停车场里面进去收费20，带车出来30块钱到景区门口，不做摆渡车。走不多远就到景点，有扶梯可以直接到大坝上方，然后就可以坐船了，下船的地方和再次上船的地方不在一起，从下船的地方往金刚寺方...,1
姚成平0407,2020年11月22日,一段好的回忆，非常美,1
sow724292542,2020年7月5日,早不下晚不下，船刚开出去大雨浇了个透心凉，结果索道和滑道都关闭了，就乘船转了一圈，！浑身都湿透了！谷内凉爽，下雨以后冻的发抖，幸亏买了个雨衣能挡着点风！风景还不是不错的，有小漓江的感觉，并且天气也像南方一样多变，一会儿大... ,0
匿名用户,2020年10月7日,坐船看看景、爬爬山，还是挺好的，就中规中矩的风景区，里面有一些蹦极、滑索的游玩项目。可以带家人来散散心,1
夏雨涵少,2020年11月17日,感觉稍微贵点门票，其次停车距离入口太远,0
gzsh420,2020年11月7日,环境清幽，坐电梯爬山也是头一回，不过确实让抱孩子的我们省了好多力气。,1
匿名用户,2020年8月15日,夏天的龙庆峡景色绝美，坐着游船来一圈超爽，孩子第一次坐，自己录了好多视频。下了游船我们去坐了五彩缆车，彩车配上青山，很美的画面，山不高，一会就到了山顶，我们买的往返的，坐着缆车下山。然后去坐了索道，孩子第一次玩没敢自己玩... ,1
匿名用户,2020年10月5日,这个景区适合家人游玩，不会太累，上山也都是台阶，还有缆车可以乘坐，滑倒特别好玩,1
pxsilver,2020年10月4日,门票只是开始，真正的美景需要再买船票，进入峡谷深处，而最有乐趣的，是自己划木船进入峡谷的支流,1
hdd841227,2020年11月15日,请拒绝带宠物进入，太危险，出问题景区还不负责,0
EMA117400486,2020年10月2日,适合老人、孩子游玩，一点都不累，没什么山可爬，都是水泥路。,1
Alang6725,2020年11月3日,大山深处好去处，风景不错，人也不算多，赶上好时节吃点周边美食,1
俺马上要饿死啦,2020年11月17日,总体来说还不错,1
匿名用户,2020年10月5日,秋高气爽来这个景区玩，景色不错老人孩子也适合，可以做缆车上山,1
ld54811,2020年11月9日,美丽的景色，飘渺的船行，悠闲的节奏呀,1
gzsh420,2020年11月7日,龙型电梯，山中岩洞，很新奇的体验，感觉很不错。,1
ld54811,2020年11月9日,***的题字，山清水秀，别有洞天,1
ld54811,2020年11月9日,水，山，龙梯，船游，就是惬意。,1
candy795270,2020年8月14日,龙庆峡，山青水美，北方难得一见的景色，让人想起了桂林山水和三峡。全程都是”交通工具”，巨龙电梯，然后游船，然后索道，几乎不用爬山（中间只爬了十几分钟），很轻松，下山还有滑道。山下的景色也不错，设计用心了。会推荐朋友家人过来玩。,1
阳光夏雨88,2020年11月8日,挺好的，不错，值得购买，出票速度很快。,1
oka153829463,2020年11月10日,喜欢这里,1
云凯1314,2020年9月5日,景色不错，需要注意的就是必须坐船?，船是100一位。上行是电梯，没有下行的，属于单程路，所以必须坐船。景色很美，但是船很快，不过瘾。一会就完事了,1
SgS105529987,2020年8月24日,避暑圣地，带着老人孩子一起来的，一圈下来划船索道滑道项目多还不累！,1
匿名用户,2020年11月6日,物有所值,1
cmecjh,2020年11月3日,还行吧，就是船票太贵。没去过可以去试试。,1
澄枫711,2020年8月9日,景区交通便利，基础设施较完善，景色也很好，景区一些项目有些小贵，但总体推荐游玩。希望朋友们继续保持环境意识，不乱扔垃圾,1
匿名用户,2020年11月3日,很好，很值得多次来,1
fOc206980082,2020年10月28日,带孩子去玩的，挺不错，就是有点冷，天气热点可以去玩,1
匿名用户,2020年8月16日,景色真的太美了，不枉我坐4个小时的车，游船，飞降，滑道都玩了价格不低也不算贵，去之前下雨了想咨询景区开不开门，打n个电话都不接。,1
imV659192964,2020年10月29日,挺好的旅游景点，，坐船的线路是不错的,1
ttlpeach,2020年10月25日,老景区了，整体还是不错的，有些小桂林的感觉,1
BfX641677431,2020年10月25日,值得去一次还是很不错的价位合适物美价廉,1
siE358345867,2020年10月28日,还不错，比较满意，冬天去比较冷,1
vZL493839766,2020年10月25日,还行吧去早人少些，做船有点贵！,1
pAm4019685,2020年9月27日,不值得推荐。门票不贵。但是里面必须坐船，不坐船根本啥都没有，坐船一趟100元更不值得，没有啥特别风景,0
OmJ404282240,2020年6月22日,本人从昌平出发，乘坐S2线黄土店站起到八达岭站下，黄土店站需要从霍营地铁站内部进入，由于延庆修火车站呢，S2线只到八达岭站，出了站就有接驳车，免费的，大约30分钟赶到延庆，从影剧院站下车，坐公交过去，有两路Y15和Y43...,1
DOq19672867,2020年9月3日,山青水秀太阳高，好地方好风光,1
格桑大人,2020年10月17日,差评，进来后才告知电梯不开，本来是想进大龙里边的，也不提前告知电梯也是关的,0
匿名用户,2020年7月4日,本人从昌平出发，乘坐S2线黄土店站起到八达岭站下，黄土店站需要从霍营地铁站内部进入，由于延庆修火车站呢，S2线只到八达岭站，出了站就有接驳车，免费的，大约30分钟赶到延庆，从影剧院站下车，坐公交过去，有两路Y15和Y43...,1
匿名用户,2020年10月12日,不错的一次旅游，下着小雨划船泛舟。科学管理，更加人性化方便。,1
fND972112028,2020年10月16日,还不错「滑道」「划船泛舟」「玉渡山」「电梯」挺好的,1
瓜好甜,2020年8月14日,不怎么样的景区 就一个坐船 进这个门 就40元还不如古北水镇，同样140古北水镇不香吗,0
悠闲671,2020年10月6日,环境不错，就是消费有点高，游船100元一张票，景色不错，但是服务态度很差。,0
chang474649794,2020年10月16日,收费一套又一套。真是个坑啊，没啥景点！,0
UVm368505321,2020年10月6日,还…行吧，除了有点冷。可以早点去，人也少，山上风景也美。等我们玩完该走了，人也多了，乌央乌央的。,1
肖果董xyq,2020年10月16日,还可以，，就是太冷了。冻死，，,1
misery2009,2020年10月16日,山高  需要做缆车  注意安全。。。。。。。,1
pAm4019685,2020年9月27日,不好?，非常没意思。不值得推荐,0
zhu2485451397,2020年10月6日,不满意，特别不满意，除了缆车还有船票 其余什么都没有，没有游客上去的道,0
二傻子都有人用啦,2020年8月15日,风景优美，空气清新，温度比市里低几度，凉凉快快。,1
pbo142753083,2020年10月12日,还不错，风景挺好，就是太远了……,1
zhx汗,2020年8月10日,真心不错，你值得拥有！,1
kuB713011888,2020年10月14日,挺好玩的值得一去,1
NEo368336746,2020年9月22日,山青水秀，坐了船体验风格很美，主要是很凉爽,1
