user-name,comment-date,content,评价
nTI654172619,2020年9月25日,一般吧，进门先收20元停车费，停车场四面八方过了人问吃饭住宿吗，不搭理他还生气呢，每人100元坐船转了一圈。,0
vXO251922629,2020年10月8日,总体还不错，还看了斯琴格日乐的演唱,1
DOq19672867,2020年9月3日,山比三峡险，水比漓江清，真的不夸张，景色太美了。,1
匿名用户,2020年10月7日,强烈推荐乘船，饱览沿岸风景，就是乘船每人100元较贵。,1
匿名用户,2020年10月4日,刚开始充满期待 进去就一般般 后面的冰雪世界里 还不错,1
康燕KY,2020年10月7日,设施还可以，有电梯！,1
dLp350480943,2020年8月12日,来值了漂亮的山水画不枉此行,1
匿名用户,2020年10月7日,美 强推,1
皆得自在,2020年10月7日,隐形消费太多，最后悔的一次旅行,0
佩恩哈娜,2020年10月6日,俩字儿牛逼,1
ipX227160778,2020年9月24日,感觉设施齐全，景色宜人 环境优美，就是指示路径不清楚,1
讨厌onetwothree,2020年7月14日,京郊小漓江，超级美，强烈推荐，不过爬山要带水，还有龙庆峡应该要么坐缆车要么坐船，没有自由爬山线路，坐船到山脚下才可以爬山,1
Fvo492275185,2020年8月8日,服务周到，游船100元来回，小木船100元最多做三人不限时间，风景漂亮。,1
匿名用户,2020年7月6日,风景很好，是选择旅行的好去处，虽然没有去过三峡，但很像三峡的感觉。很开心玩了划船，累但是很开心。很想玩蹦极，但是感觉有点小贵，这是比较遗憾的地方，便宜点就好了。空气很好，路上的风景也很好，刚到的时候还下了冰雹，不过还好就..,1
yy百合花ii,2020年9月25日,体检非常好，山水之间，强烈推荐,1
RAg152313220,2020年8月1日,就像所有差评说的一样太坑了，纠结的千万别去，我好后悔去之前没有看评价，这是我在北京周边玩过的景点最差的一个，不做船哪里也去不了强制消费就是，你不船下边可以玩的地方空间很小坐了船进去也没啥意思100块钱一个人真的没必要去，..,0
wIN348176894,2020年7月23日,很难过的一次游玩，开车到了结果告诉我，3点停止检票，只能做游船荡一圈，不能上岸，买了门票基本就里面转一下，实在是不怎么样，特别失望，里面环境一般都不怎么打扫卫生啊,0
jDI338316720,2020年8月23日,"设施还好吧，下雨索道关闭了，最后走下去的，有点难受，坐船游览了一圈，景色很优美，但是看久了有点没意思，主要那些什么峰像啥我都认不出来，哈哈

匆匆乘船，绕了一圈就离开了，别的就没啥了",1
Paranoid偏执少女,2020年9月23日,当天景区停业，票钱退了但此项服务未退款。,0
吖哈觅,2020年9月22日,人少，玩的少，到处都在建基本没什么玩的,0
NEo368336746,2020年9月22日,景区主要是感觉挺凉快的，夏天去正合适,1
NEo368336746,2020年9月22日,"孩子很喜欢，有山有水，让孩子
玩的很开心",1
feenry,2020年8月1日,总体上感觉不错，第一次过来玩，挺凉快的，景色也不错，人不少。,1
刘晓慧220,2020年9月3日,去了一定要坐游船游览，要不就白去了，能看见小三峡一样的景色，不过游船没有顶，夏天去太晒了，一定要带把伞，否则晒死，景色也就打折扣了,1
嘻哈MAX,2020年8月21日,还不错 ? 味道很好 下次再来吃?,1
zQb387722340,2020年9月19日,真的是极差的旅游体验，花了190，看了个寂寞,0
zQb387722340,2020年9月19日,40块门票钱，就真的是门票钱，啥都没有,0
yangshitan,2020年9月12日,环境优美，景色秀丽，就是游船的费用太贵了，应该降低一点。,1
匿名用户,2020年9月16日,很不错 就是船票时间太短 性价比低,1
匿名用户,2020年9月16日,门票40，缆车50，船100，风景不错，不晕船根本看不到。,1
feng861031,2020年9月15日,离家比较近，创意多。冬天可以去参观一下,1
twg980265669,2020年9月16日,你要真把我惹生气了，我就可以可以可以可以可以,0
ymyhua,2020年9月13日,还可以了啦 凑合 就是行程再长点就好了,1
IUp851674179,2020年8月9日,风景很好,1
ESp164118316,2020年5月5日,带爸爸妈妈去的，我们难得可以在这个特殊时期一起休息。爸爸妈妈玩的很开心。这真是个好地方，游船的山水风景让我身处普吉岛一般，座缆车到神仙院烧香还不收费，我们自愿放了一点聊表心意。然后一家人爬到了山顶一览众山小。下山拍照最后..,1
wanglanhui2012,2020年8月30日,延庆龙庆峡风景秀丽，空气清新。是一个很好的旅游胜地，真不愧为北方的小漓江。,1
jUG443069013,2020年7月27日,风景非常不错，有小三峡之称，夏天比市内温度至少低七八度，适合度假避暑～,1
kCZ163231583,2020年9月10日,风景很好，中国人服务都那样……爱理不理,0
Iww278600602,2020年9月3日,景色优美，人太多，其他的都不错，就是工作人员再专业点就更好了,1
风花语11,2020年8月16日,风景如画，值得一去，但是被景区门口当地人忽悠了，介绍去他家吃饭，车免费停饭店门口，当地人开车接送，结果半天不来接，到饭店一个摊鸡蛋38元，当地人不厚道,0
FQd846512470,2020年5月26日,五一跟朋友一起去的。风景没得说，环境很好。滑车挺好玩的 单人和双人的 不刺激 但是挺那感觉不错 神仙院旁边的金盆 可以洗脸洗手 水冰凉冰凉的 山上很多奇奇怪怪的树木 有很多带孩子去的 一路上卖水和冷饮的特别少 建议自己带水上去,1
zixi954,2020年7月27日,人不多，比市里温度低了好几度，很凉快，游客少心情也很舒畅，特别是山上，必须穿裤子，洞里真冷啊。一家人老老小小玩的很开心。我们是带着午餐去的，里面的水和食物很贵。景点都这样。,1
刘晓慧220,2020年9月3日,去了一定要做游船，不过游船没有顶，太晒了，一定要带伞,1
sinomoni,2020年6月26日,环境优美，疫情期间人还少，自己划的小船半路把桨栓划断了，一个桨划回来的。,1
WY小桃气,2020年9月9日,值得一游,1
杨有为好青年,2020年5月27日,"还是值得一去的，家人，亲子，朋友，情侣都很适合，因为除了好山好水好天气，玩的项目也多。
停车费一次20元，
门票成人40左右，
坐船是必须的，100一人，
缆车和索道好像40一个人左右。
河水如宝石般的翡翠绿啊！",1
pRX539752922,2020年8月26日,感觉比以前去的时候少了好多东西呀，玩的项目少了不少，但是总体来说还可以。,1
谁家内谁135,2020年9月7日,挺好,1
匿名用户,2020年8月31日,老牌的旅游景点，商业化不浓。自然风光心旷神怡,1
vyQ156535081,2020年7月30日,风景优美，泛舟山水之间。气温比较凉爽,1
董博929,2020年9月1日,爬了山，做了船，很惬意了，推荐。,1
susansunshinedu,2020年8月22日,不错哦，喜欢上山的电梯，节省了体力，对于老人和孩子是不错的选择。推荐去,1
QnZ139095226,2020年9月1日,小桂林 上水之间 景色很美,1
爱吃鬼！.com,2020年8月26日,好凉快，景区内秩序有序，就是公共厕所脏乱差，有待提高,1
匿名用户,2020年8月29日,设施一般，环境还行，坐船会有乐趣,1
Wtt918837713,2020年8月29日,还不错，下次去坐船，风景估计更好看,1
保护大白6,2020年7月19日,远离市区，凉爽，一定要坐游船呀,1
kaX918042033,2020年8月14日,景区建设不错，腾龙电梯超赞，！登山台阶高矮合适，不累。往返船票很值得！泛舟值得体验。,1
匿名用户,2020年8月24日,还不错，7点开始，冬天好冷有咖啡厅,1
SHoadgnaw,2020年7月7日,修身养性，品味宁静。总览众晓，止于云龙。,1
橙色缘分,2020年7月5日,风景不错…有山有水…合适全家游玩…,1
IOe539442068,2020年8月25日,山清水秀，景色宜人，有玩有看,1
susansunshinedu,2020年8月22日,不错了，适合带老人，小孩去。,1
jinjunxiu1402,2020年7月12日,服务热心，周到，景区特别好玩，推荐大家去哒,1
zhong8098,2020年8月23日,挺好的,1
华凌格格,2020年8月22日,出票快，方便,1
华凌格格,2020年8月22日,出票快，方便,1
华凌格格,2020年8月22日,出票快，方便,1
匿名用户,2020年7月10日,景色优美，空气新鲜，非常适合带家人孩子游玩！,1
暴躁的愤青,2020年8月22日,感觉还不错！可以带上朋友去玩玩！,1
IUp851674179,2020年8月9日,很美,1
天后0516,2020年8月18日,玩了缆车，也坐了滑倒，孩子特别喜欢，最主要是凉快！,1
imV659192964,2020年8月19日,不满意，去了什么都没有完，不像上面说的这么好呢,0
yangx3140,2020年6月13日,"假期出来透透气、这里的山光水色
环境不错",1
追心9830726,2020年8月22日,还不错，可以去玩玩！,1
HpY848805912,2020年6月14日,总体来说一般，环境也不是很好，许多攀爬的楼梯破旧损坏有安全隐患，门票可以接受，游船票价略高不值，之前去过没想到现在长了这么多，许多景区也有游船比这景色不差也没这样贵的价格，而且小孩子老年人没有半价全部要全票，这不知道谁规...,0
任继锋,2020年8月18日,风景很好，但是不适合遛娃，都是爬山,1
有良知的吃货,2020年8月17日,龙庆峡的水真绿啊,1
匿名用户,2020年6月4日,五一临时去的，不过风景真的不错…差不多有点小桂林的感觉了，就那天去有点迟了有的项目都关了，做了一下船，太迟也不停靠了，有的小失望…不过风景确实不错…强烈推荐之一…风景真真真真真真真真真真真真真真真心不错…,1
茴香馅月饼,2020年5月5日,峡谷中的一条河流，山势陡峭，高低错落，两侧的峭壁上郁郁葱葱，峡谷中很是清凉，空气很清新，可坐游船欣赏两岸的美景，到金刚寺后，下山可花上五十块钱租一个小木船，划桨荡漾在峡谷之中。,1
任继锋,2020年8月18日,风景很好，只是不太适合遛娃,1
zixi954,2020年7月27日,比门口票价便宜3元。带着身份证就行，不用老年卡。如果年纪很大可以做摆渡车，年轻人溜达着就过去了，一公里而已。,1
ZYNBBC,2020年7月23日,先经过龙头走电梯上到大坝上，然后出200多元钱/人买船票游龙庆峡，回来后坐缆车，基本就没啥了。风景还是可以的,1
有良知的吃货,2020年8月17日,绿油油的龙庆峡,1
有良知的吃货,2020年8月17日,下次还要来,1
chenjy8220,2020年8月16日,挺好的，还会再来,1
cMh401499311,2020年8月8日,下雨不让上山，也不让坐船，还不给退票，请问我40门票就进个门吗？？？？坑,0
蕾子姐,2020年8月3日,白天去了什么都没有，等到晚上才亮灯，就那么点东西，也就半个多小时就看完了。,0
迷途的娃娃325,2020年7月22日,还可以吧，停车场距离景点很多，需要再额外花钱买个电瓶车拉过去，一人十元，单程，回来后还需要在从新购买，很不合情理。,1
TVt716885508,2020年8月11日,垃圾，门口扫不进去，不给退款，变成已使用,0
dqe340831007,2020年8月7日,还行，游玩项目挺多的，山水挺美，适合周末和家人一起去,1
闺蜜式恋爱,2020年8月8日,很是失望，没意思没啥人无聊很不建议去,0
匿名用户,2020年5月16日,很划算，带孩子去的，价格很美丽，很方便，现场买票就可以。疫情期间人很少，坐船不用排队，十年前去的，今天又去，自然觉得很棒，风景很美丽，带孩子爬山了，看了最美的风景，划了小船，下次来坐缆车和滑索，为下一次再来留点遗憾。,1
ZNZ237628958,2020年8月1日,龙庆峡景色真的不错，坐船游湖的景色不愧有小漓江的美名！,1
rxV839647344,2020年5月24日,往返船票，往返索道，上下山摆渡车，基本不消耗体力，带娃儿比较合适的去处?,1
bGh95521477,2020年5月4日,虽然现在去有些凉，但一定是个夏季避暑纳凉的出游胜地，老少皆宜，乘坐大船穿梭游弋在高耸挺拔的峡谷中很是惬意，这个必须推荐咯……不说了上图，拍的不多哈,1
hZY541864940,2020年8月2日,山美水美，坐船犹如画中行，观看蹦极，溜索让人大开眼界,1
iCz449107007,2020年8月6日,夏天避暑，冬天观冰灯，值得去,1
匿名用户,2020年8月2日,非常好！,1
匿名用户,2020年8月2日,非常好！,1
匿名用户,2020年8月2日,非常不错！,1
匿名用户,2020年5月4日,还可以，就是挺远的，不过我们去晚了，有好些地方没有去，没事的话，不过还是值得去看看。五一天气刚好，值得去逛逛，散散心，吹吹风，挺好的。我们坐了游船，讲解的比较快，像鸡，像孔雀，像大象，会讲解山峰，大约游办个小时左右。每个...,1
RAg152313220,2020年8月1日,一辈子不会再来，谁来谁后悔，就是坑人,0
bGh95521477,2020年5月4日,不愧为北方小桂林，在山水之间感受大自然的鬼斧神工…凉爽惬意老少皆宜，可以不用太多的攀爬不用担心体力不足，避暑圣地?,1
nZO767417761,2020年5月1日,景区很赞，瀑布很远就可以感觉到凉爽，还有水点溅下来，景区内坐船，先去买票，票需要排队大约10多分钟，每个人100元做来回，可以听讲解看峡谷，可以做索道，50元每人，特殊学期需要在领取门票前先申请健康码，才可以进入,1
vej649888114,2020年7月29日,游船还可以，值得再来，「游船」「电梯」,1
XJc969780258,2020年7月28日,夏天去很凉快，湖很大，坐船玩，挺有意思的,1
cKo272401514,2020年8月1日,不赖,1
曾经的大自然,2020年6月9日,"坐船时景色确实不错  感觉像极了小三峡  可是这里的隐形消费太多了  1停车场没车20    2刚进大门有个每人20元的摆渡车   3 游船每人100 （可以自选）  
 4 还有缆车  （可以自选）",1
ePX646645345,2020年7月23日,环境不错，很适合去玩，建议试试坐缆车上山,1
肉肉烦贱贱,2020年7月25日,前几年去的，现在不知道怎么样了,1
精于选择,2020年5月3日,景区就是一个小水坝把山谷围起来形成的一个带水面的峡谷，门票每人40，但是进到门口上完电和电梯口的一个小山就没了，上山顶缆车得单独加钱。往峡谷里面走就必须得单独再买船票，每人100元，否则你就只能到景区门口，啥都看不了。问..,1
sapphire456,2020年7月21日,环境非常优美，让人流连忘返！,1
BuPaShu,2020年7月24日,不错,1
ZonglEwangYh,2020年6月6日,很不错啦 很棒的 欢迎你来,1
zhangaizhu9999,2020年7月25日,挺好,1
RKd220665640,2020年7月15日,太垃圾了，什么都没玩成，基本门票买了就能看看水，坐坐龙电梯。,0
WIV920321953,2020年5月3日,感觉还可以  早上九点到的  人不多  该消费的还得消费   爬山有点累  梦幻亭再也不想去了，爬上去还得原路返回，太高了 全靠人力  一个字  累,1
Yvy553876531,2020年7月23日,每年都一样一样一样的，没有什么变化,0
Gat633956005,2020年7月12日,船票挺贵的，不过峡谷内景色在北京算不错的，据说叫小桂林。,1
匿名用户,2020年6月27日,"【环境】环境不错 
【交通】自驾无所谓的
【项目】游船基本算强制项目不坐基本那也去不了
【餐饮】周边农家乐吃的炖鱼还不错",1
森宇素琥珀,2020年5月11日,设施不错。环境优美。上山后神清气爽，心旷神怡，飘飘欲仙的感觉。船航行稳当。缆车上欣赏风景，心情特别舒畅。建议可以去看看游览一番。,1
匿名用户,2020年7月15日,太垃圾了，什么都没玩成，哪里都收费。太坑爹了,0
Angle杨,2020年7月11日,挺好的。想玩滑梯人太多。下次有机会再去,1
MustangYan813,2020年5月13日,风景挺好，太多东西没开放，去山顶必须买往返票,1
kSO60637092,2020年7月16日,坐船不错，景美！,1
qwf727171353,2020年5月31日,疫情人少，环境很好蓝天白云带孩子不的选择,1
匿名用户,2020年6月18日,还可以，性价比不错，主要夏天去避暑凉快带孩子接近一下大自然，同时换一一下心情减压的好去处，金山银山不如绿水清山.,1
BNF308200373,2020年7月9日,看到了两个人现场蹦极跳下来，非常不错，很受启发。,1
gouki2007,2020年5月7日,"此处只应天上有，人间难得几回见。
龙庆峡太美了么，用语言描述是苍白的。",1
匿名用户,2020年6月10日,好多地方都没开，开的都要收费，里面每个景点都还要收费，主要工作人员的态度极差，像欠他们钱似的！船上以前有讲解，现在就只有个大姐在船头玩手机，不推荐，不过自然风景还可以,0
笑隐胜妆,2020年7月12日,有桂林山水的感觉,1
zhang830202,2020年7月11日,出票快。随买随用,1
匿名用户,2020年7月11日,出票快，随买随用,1
孙小友,2020年5月9日,环境不错，适合散心，人生有得有失，心境改变不断，唯大自然可以治愈,1
Mvt638828726,2020年6月6日,进大门40元，也只是进门坐电梯的钱，根本上不了山，本想着走着上山，完全不可??，必须再次消费才能上山，。船，索道可以上山。,0
笑隐胜妆,2020年7月12日,好地方，值得一去,1
笑隐胜妆,2020年7月12日,适合情侣去玩,1
匿名用户,2020年5月11日,门票，缆车，各个玩的项目都挺便宜的，自然环境很不错，大山的风貌美如花,1
波妞与宗介96,2020年5月6日,景色还行，就是景点儿太少了，除了门票，游船 神仙院 划船 索道 蹦极都是单独收费了，景点儿不大，建议2小时游玩，后续时间可以考虑去百里画廊,1
CoderLeo,2020年7月5日,还好吧,1
CoderLeo,2020年7月5日,还好,1
oQq331142997,2020年6月27日,值得一看，不错，北方的好景色。,1
mythxlq,2020年7月3日,不错，值得去,1
唯爱紫藤花,2020年6月28日,设施不错，地方还挺大的。是个夏天去玩水,1
红警瓦西里,2020年6月28日,这个地方真不错。下次再来。,1
北派茉莉花茶,2020年5月3日,景色不错，就是游船时间有点短,1
匿名用户,2020年5月29日,蹦极了，体验感不是很好，绳子不弹，而且低。,0
ZVM960366341,2020年6月29日,使用便捷,1
JElaine930302,2020年6月27日,景区还是挺好看的，收费有点坑爹,1
_qq7dh1432352167,2020年6月22日,太失望了。一共三个项目全收钱。不能爬山。还收40。穷疯了吧。,0
波妞与宗介96,2020年5月5日,景色不错，就是可供游玩的景点不多,1
RKd220665640,2020年6月25日,真的垃圾，上山步行梯封了，上山必须坐滑车,0
匿名用户,2020年6月13日,"山清水秀的地方
会让人们心情舒畅
疫情在家憋了很久、来这里透透气还是选对地方了",1
鹿奈o,2020年5月7日,五一假去的，人还是挺多的，百花洞没有开，划船的项目人太多，船没多少，得等回来一艘在去，坐船的时候还碰到一群外国人非常热情的打招呼，看到他们惊叹中国的景点觉得特骄傲?,1
还在1234567j,2020年6月12日,非常特别的景点之一，值得一去。不是必须坐缆车和船，也可以登顶和下山，不熟悉的就多问问,1
Psa230258176,2020年6月21日,景点挺不错，乘船在水上摆渡时，还是挺惬意的,1
LLt973610548,2020年5月24日,一定要坐船非常美，缆车很过瘾，蹦极不敢去,1
wing婷110,2020年6月11日,一半吧 反正觉着不值这个价钱 还是换别的地方吧,0
hengliang2000,2020年5月3日,风景很美很美，就是票价小贵，推荐！,1
匿名用户,2020年6月11日,不值得呀 可能是因为下雨了 坐船也就十几分钟,0
ADR332123668,2020年6月10日,风景真的不错，北国小漓江哈哈哈,1
匿名用户,2020年6月7日,千万别去，坑死，不做船也要买船票，奉劝大家千万别去太坑了,0
莱恩LIN,2020年6月10日,没用上,0
MOG139688163,2020年6月1日,这里是号称小三峡，景色非常漂亮！建议来北京游玩的朋友过来玩。,1
Whn470181593,2020年6月9日,风景优美，超赞！,1
小妮儿静静,2020年6月7日,船票太贵，不会再去。。。。。。。。。。,0
v笾jj,2020年6月8日,很不错,1
Yda202740368,2020年5月30日,一个人的时候回来了吗老婆不在家吗柴河津贴心里了吧在家人们是的(=^^=),0
Lft791141916,2020年6月2日,除了项目没啥玩的，但是项目都是收费的,0
fst181397898,2020年6月6日,挺好的，孩子们很开心,1
fRK301795069,2020年5月2日,很满意的五一出游，一进去很漂亮，一股潮潮的湿气，很舒服！,1
茶家二少朔洵,2020年5月31日,特别一般，索道不推荐，太坑人了，还有游船也坑人,0
Yda202740368,2020年5月30日,这个可以有的人种群众的人种群众的人种群众的人种群众的人种群众的人种群众的人种群,0
小既是多,2020年5月31日,没想到在北京居然有这样的地貌仿佛穿越普吉岛,1
fst181397898,2020年6月6日,很好，环境很不,1
小茄子170,2020年5月28日,风景确实不错，游船价格有些贵，一圈下来2小时足够了,1
ofS515980722,2020年5月3日,第二次去，不错，重点是下方照片,1
jMr898254736,2020年6月2日,很好,1
hte171472911,2020年6月1日,上去不花钱下来就花钱，就坑消费者？不靠谱,0
jMr898254736,2020年5月31日,非常好,1
jMr898254736,2020年5月31日,好,1
jMr898254736,2020年5月31日,好,1
森宇素琥珀,2020年5月11日,不错。挺好,1
刘冰939,2020年5月2日,"门票只有很小一部分可以去，如果去其他地方，必须要坐船，坐船一个人一百块，一船最少七十多人，除了坐电梯，其他的全部都要收费       
门票只有很小一部分可以去，如果去其他地方，必须要坐船，坐船一个人一百块，一船最少七十... ",0
OIP338036544,2020年5月19日,去了不想再去，没有一点特色，坐电梯都是没灵魂的登山,0
duh267214966,2020年5月3日,非常大气的景点，大山大湖，挺震撼的。游玩主要是坐船，四周群山环绕，之前都是步行游览大峡谷，在这儿是坐船游览，另有一番滋味。,1
ptd486963265,2020年5月20日,山水真的很美，遗憾没有时间爬山，建议早点去。,1
huaxia20070707,2020年5月13日,景色一般，人工痕迹与景点太多，游玩设施太贵，像个游乐场，非自然美景点,0
小妮儿静静,2020年5月23日,船票太贵。。下次不去了。。。。。。,0
LFb952108950,2020年5月19日,设施齐全，捆绑销售很有思维，值得学习，值得一去,0
Poison3813,2020年5月17日,除了坐索道，坐船就没什么好玩的了，不过路程比较短,0
沉睡309,2020年5月19日,还可以，不过不推荐去，没啥玩的,0
Myk189313716,2020年5月3日,壮丽山河，值得一去,1
匿名用户,2020年5月3日,性价比太低了，价格太贵，景点少的可怜，坑爹的价格设置，啥都要收钱，不加钱啥都看不到，白付了门票钱,0
琦梦677,2020年5月12日,总体还不错，就是没怎么走路爬山，都是做的船索道。也可以爬山的,1
精于选择,2020年5月3日,完全不值票价，景区内容太少了，价格太贵了，不知道怎么评上AAAA的，我觉得最多就值AAA，性价比低,0
匿名用户,2020年5月3日,去过的性价比最低的景区之一，价格设置极其不友好，不加钱，几乎寸步难行，完全值不了AAAA的评级,0
精于选择,2020年5月3日,价格十分坑爹，不加钱真是寸步难行，景区内容少，离市区远，完全不值票价,0
GzD182480168,2020年5月10日,还好吧，景区能去的地方没多少，进去要么坐船，要么坐缆车,1
yMr436318089,2020年5月4日,整个景区让人说心旷神怡，小峡胜三峡，明不虚传，值得一游！,1
GOU319153557,2020年5月8日,环境优美，让人很舒心，爬山有点累,1
FGQ319496162,2020年5月7日,不太好，想着挺好其实不太好，去了后悔,0
USk859982736,2020年5月2日,游船很有意思，值得推荐，能价格优惠点就好了,1
USk859982736,2020年5月2日,游船体验很棒，就是价格稍贵了，值得推荐,1
hGx510625892,2020年5月2日,其实只有一个船还不错。。。其他的没啥可玩的。。。挺小的一个地方,0
kIN93632558,2020年5月4日,美团卖的贵 门票应该40元 ！！！！！,0
小筵宝,2020年4月29日,显示老人票，去了才知道没有，退了景区购买多花20块钱,0
fPi469424115,2020年5月5日,环境还不错 可以尝试去那边爬爬山,1
AOM勐,2020年5月2日,各种隐形消费，进去就是套路，游玩体验一般,0
avd131265630,2020年4月26日,不错还可以很好进去了km脸OK了死lz与会计说我,1
Yrn199048237,2020年1月22日,【环境】挺好看的，家人喜欢，春节前去的人少特别好。里面挺冷的，得多穿点衣服，不然会冻伤。里面不大，一会就转完；如果看的仔细可能会时间长一些。,1
